n,mean_burst,std_burst,mean_arrival,std_arrival,mean_priority,std_priority,max_burst,min_burst,max_arrival,min_arrival,label
8,5.25,3.112474899497183,3.75,1.0897247358851685,2.625,1.2183492931011204,9,1,5,2,SJF
5,6.2,3.1874754901018454,3.2,1.469693845669907,3.4,1.019803902718557,9,1,5,1,SJF
8,5.75,2.537222891273055,2.5,1.5,3.25,1.299038105676658,10,2,5,1,SJF
3,7.333333333333333,2.0548046676563256,2.3333333333333335,1.247219128924647,3.6666666666666665,1.247219128924647,10,5,4,1,SJF
5,6.2,1.9390719429665317,2.8,1.16619037896906,3.4,1.3564659966250538,9,3,5,2,SJF
4,6.25,3.5619517121937516,2.25,0.82915619758885,1.75,0.4330127018922193,10,1,3,1,SJF
5,7.0,2.756809750418044,3.6,0.8,2.8,1.6,10,2,5,3,SJF
8,5.75,2.0463381929681126,1.875,1.3635890143294642,2.625,1.2183492931011204,10,3,5,0,SJF
8,5.0,2.0615528128088303,2.0,1.118033988749895,3.375,1.2183492931011204,8,1,4,0,SJF
5,7.6,0.7999999999999999,1.8,1.7204650534085255,2.8,0.7483314773547882,9,7,5,0,SJF
7,4.285714285714286,3.1943828249996997,2.7142857142857144,1.665986255670086,1.5714285714285714,1.049781318335648,10,1,5,0,RR
7,5.0,2.8284271247461903,2.5714285714285716,1.5907898179514348,3.0,1.4142135623730951,9,1,5,0,SJF
7,5.285714285714286,2.3733211036908783,2.7142857142857144,1.577908716741037,4.0,1.4142135623730951,10,2,5,1,SJF
4,7.25,0.4330127018922193,3.0,2.1213203435596424,3.25,0.82915619758885,8,7,5,0,FCFS
7,4.0,2.0701966780270626,2.142857142857143,1.958758457257441,3.4285714285714284,1.3997084244475304,8,1,5,0,SJF
5,6.0,2.6076809620810595,2.8,1.6,2.4,1.4966629547095764,9,2,5,1,SJF
7,4.857142857142857,3.270149469217028,2.5714285714285716,1.6781914463529615,2.2857142857142856,1.2777531299998797,10,1,5,1,SJF
5,5.8,3.4292856398964493,1.8,1.32664991614216,3.4,1.3564659966250538,10,1,4,0,SJF
4,6.25,2.48746859276655,3.25,2.0463381929681126,2.5,1.118033988749895,10,4,5,0,SJF
7,7.285714285714286,3.0101867865293537,2.5714285714285716,1.9897697538834456,2.857142857142857,1.6413036132965795,10,1,5,0,SJF
7,3.142857142857143,1.2453996981544782,1.7142857142857142,1.1605769149479943,3.857142857142857,1.1248582677159729,6,2,4,0,SJF
8,3.125,1.899835519196333,1.875,1.2686114456365274,3.125,1.7633419974582356,6,1,4,0,SJF
6,4.333333333333333,2.560381915956203,3.1666666666666665,1.3437096247164249,3.6666666666666665,1.5986105077709065,9,1,5,1,SJF
3,5.0,0.816496580927726,3.6666666666666665,0.9428090415820634,2.0,0.816496580927726,6,4,5,3,SJF
7,6.857142857142857,1.8070158058105024,1.1428571428571428,1.7261494247992246,2.4285714285714284,1.498298354528788,10,5,5,0,SJF
8,5.5,2.8722813232690143,3.375,1.4086784586980805,3.25,1.6393596310755,9,1,5,1,SJF
8,5.625,3.5685256059050494,2.125,1.6909686573085854,2.625,0.4841229182759271,10,1,5,0,SJF
5,4.0,3.3466401061363023,1.8,1.6,2.6,0.4898979485566356,10,1,4,0,SJF
4,5.0,2.23606797749979,3.75,1.299038105676658,3.5,1.6583123951777,8,2,5,2,SJF
4,5.25,2.384848003542364,3.5,1.5,1.75,0.82915619758885,8,2,5,1,SJF
3,4.0,2.160246899469287,1.3333333333333333,1.247219128924647,2.0,1.4142135623730951,6,1,3,0,FCFS
8,5.25,2.9895651857753496,2.625,1.7275343701356567,3.5,1.3228756555322954,9,1,5,0,SJF
8,5.75,2.6339134382131846,2.375,1.996089927833914,2.5,1.4142135623730951,10,1,5,0,SJF
5,8.8,1.5999999999999999,2.4,0.8,2.4,1.4966629547095764,10,6,3,1,SJF
7,5.714285714285714,2.813959371941744,3.7142857142857144,1.0301575072754257,2.4285714285714284,1.3997084244475304,10,1,5,2,SJF
6,5.5,2.753785273643051,3.1666666666666665,1.8633899812498247,3.3333333333333335,1.2472191289246473,10,1,5,1,SJF
4,5.75,2.48746859276655,0.75,0.82915619758885,4.0,0.7071067811865476,9,2,2,0,SJF
5,5.6,2.8705400188814645,3.2,1.16619037896906,3.6,1.4966629547095764,10,3,5,2,SJF
8,5.875,2.5708704751503917,3.0,1.4142135623730951,3.625,1.3169567191065923,9,2,5,1,SJF
8,4.875,3.179524335494226,3.375,1.79843682124227,2.625,0.9921567416492215,10,1,5,0,SJF
5,4.2,2.7856776554368237,1.8,1.4696938456699071,3.6,1.019803902718557,8,1,4,0,SJF
8,4.5,2.449489742783178,2.5,2.0615528128088303,3.25,1.1989578808281798,8,1,5,0,SJF
8,6.75,2.384848003542364,1.625,1.5761900266148114,2.75,1.1989578808281798,10,4,4,0,SJF
5,4.4,0.8,2.8,2.039607805437114,3.0,0.8944271909999159,5,3,5,0,SJF
5,6.4,1.9595917942265424,2.4,2.0591260281974,4.0,0.8944271909999159,9,3,5,0,SJF
8,5.625,1.5761900266148114,2.625,1.7275343701356567,3.0,0.8660254037844386,8,3,5,0,SJF
4,8.0,2.1213203435596424,3.0,1.4142135623730951,2.5,1.118033988749895,10,5,5,1,FCFS
5,4.0,2.6076809620810595,3.0,2.0976176963403033,3.0,1.0954451150103321,9,2,5,0,SJF
7,5.142857142857143,2.0995626366712954,1.2857142857142858,0.6998542122237652,2.7142857142857144,1.4846149779161806,8,2,3,1,SJF
8,7.875,1.7633419974582356,2.5,1.8027756377319946,2.75,1.299038105676658,10,5,5,0,SJF
8,6.375,2.9973947020704497,1.25,1.1989578808281798,3.25,1.3919410907075054,10,1,3,0,SJF
5,5.8,2.7129319932501073,3.0,1.7888543819998317,1.0,0.0,10,2,5,0,SJF
7,7.0,2.449489742783178,3.0,1.7728105208558367,3.142857142857143,0.989743318610787,10,3,5,0,SJF
4,8.75,1.0897247358851685,2.75,1.0897247358851685,3.0,1.4142135623730951,10,7,4,1,SJF
8,6.625,2.341874249399399,2.375,1.79843682124227,3.875,0.9270248108869579,10,3,5,0,SJF
5,6.6,0.48989794855663565,2.0,1.8973665961010275,2.4,1.4966629547095764,7,6,5,0,SJF
6,4.666666666666667,1.3743685418725535,1.8333333333333333,1.21335164821342,2.3333333333333335,1.3743685418725535,6,2,4,0,SJF
4,3.75,2.5860201081971503,2.5,2.0615528128088303,3.25,1.299038105676658,8,1,5,0,RR
4,4.0,0.7071067811865476,2.25,0.82915619758885,3.0,1.224744871391589,5,3,3,1,SJF
7,5.571428571428571,3.2450904833144416,1.8571428571428572,1.6413036132965795,3.0,0.9258200997725514,10,1,5,0,SJF
8,5.625,2.394655507583502,2.875,1.964529205687714,3.125,1.6909686573085854,10,2,5,0,SJF
8,5.875,1.899835519196333,3.25,1.299038105676658,3.5,1.4142135623730951,10,3,5,1,SJF
7,6.428571428571429,2.9207211857515536,2.857142857142857,2.099562636671296,2.4285714285714284,1.178030178747903,10,3,5,0,SJF
4,8.5,1.118033988749895,2.0,1.224744871391589,3.25,1.479019945774904,10,7,3,0,SJF
7,4.428571428571429,2.5555062599997593,2.5714285714285716,1.2936264483053452,2.5714285714285716,1.3997084244475304,10,2,4,0,SJF
4,8.25,0.4330127018922193,3.25,1.479019945774904,2.5,1.118033988749895,9,8,5,1,SJF
4,3.0,1.0,2.5,1.5,3.5,1.6583123951777,4,2,5,1,SJF
5,6.2,3.4871191548325386,1.0,0.8944271909999159,4.0,1.2649110640673518,10,1,2,0,SJF
8,4.75,2.7726341266023544,1.625,2.057759704144291,3.375,1.3169567191065923,9,1,5,0,SJF
3,6.0,2.943920288775949,3.3333333333333335,0.4714045207910317,3.0,1.4142135623730951,9,2,4,3,FCFS
4,7.75,2.8613807855648994,2.75,2.277608394786075,3.25,1.299038105676658,10,3,5,0,SJF
6,5.0,2.8284271247461903,3.8333333333333335,1.674979270186815,2.5,1.6072751268321592,9,2,5,1,SJF
8,6.25,2.165063509461097,2.625,1.653594569415369,3.125,1.165922381636102,9,3,4,0,SJF
3,5.0,2.160246899469287,3.3333333333333335,1.699673171197595,2.0,0.816496580927726,7,2,5,1,FCFS
6,3.8333333333333335,1.6749792701868151,2.0,2.0,2.8333333333333335,0.6871842709362768,7,2,4,0,SJF
4,3.25,2.48746859276655,2.0,1.5811388300841898,3.25,1.479019945774904,7,1,4,0,FCFS
4,7.0,1.5811388300841898,3.0,1.5811388300841898,2.75,1.299038105676658,9,5,5,1,SJF
7,6.0,2.6726124191242437,2.5714285714285716,1.3997084244475304,2.7142857142857144,1.5779087167410373,10,2,5,1,SJF
7,3.142857142857143,1.8844151368961313,2.4285714285714284,1.3997084244475304,2.4285714285714284,1.049781318335648,7,1,5,0,SJF
3,3.6666666666666665,3.7712361663282534,3.6666666666666665,1.8856180831641267,2.6666666666666665,1.247219128924647,9,1,5,1,RR
4,5.5,2.598076211353316,2.5,1.118033988749895,3.0,1.5811388300841898,8,2,4,1,SJF
8,5.125,2.7585095613392387,2.125,2.0879116360612584,2.625,1.2183492931011204,10,1,5,0,SJF
3,2.6666666666666665,1.699673171197595,4.0,0.816496580927726,2.3333333333333335,0.9428090415820634,5,1,5,3,FCFS
4,5.5,4.031128874149275,2.5,2.0615528128088303,2.25,1.299038105676658,10,1,5,0,FCFS
8,6.625,2.057759704144291,2.5,1.5,1.75,1.0897247358851685,10,3,5,0,SJF
5,5.0,2.280350850198276,3.4,2.0591260281974,3.0,1.0954451150103321,8,1,5,0,SJF
6,6.333333333333333,2.494438257849294,1.8333333333333333,1.0671873729054748,3.6666666666666665,0.4714045207910317,10,2,4,1,SJF
7,5.428571428571429,3.2007652146297256,2.142857142857143,1.4568627181693672,3.142857142857143,1.124858267715973,10,2,4,0,SJF
5,7.2,1.7204650534085253,2.6,1.2,2.6,1.3564659966250536,9,4,4,1,SJF
4,7.25,2.277608394786075,4.0,1.224744871391589,3.0,1.5811388300841898,10,5,5,2,SJF
8,4.375,2.6896793489187516,2.625,1.7275343701356567,2.625,1.2183492931011204,8,1,5,1,SJF
7,6.0,2.9277002188455996,2.142857142857143,1.2453996981544782,2.7142857142857144,1.385051387833237,10,2,4,0,SJF
5,3.8,2.4819347291981715,3.2,1.16619037896906,3.8,1.6,8,1,5,2,SJF
3,4.0,2.160246899469287,1.6666666666666667,1.699673171197595,3.0,1.4142135623730951,6,1,4,0,FCFS
6,6.333333333333333,2.8674417556808756,1.8333333333333333,1.5723301886761007,2.6666666666666665,1.4907119849998596,10,3,5,0,SJF
3,5.666666666666667,1.8856180831641267,3.0,0.816496580927726,2.6666666666666665,1.699673171197595,7,3,4,2,FCFS
4,6.5,2.29128784747792,1.5,1.6583123951777,2.25,1.6393596310755,10,4,4,0,SJF
5,6.4,2.4166091947189146,2.2,2.0396078054371136,3.0,1.2649110640673518,10,3,5,0,SJF
6,5.5,3.095695936834452,2.5,1.707825127659933,3.0,1.5275252316519468,10,1,5,0,SJF
4,4.25,2.165063509461097,2.0,1.8708286933869707,3.25,1.479019945774904,7,1,5,0,FCFS
8,6.0,2.8284271247461903,1.125,0.9270248108869579,2.875,1.5360257159305635,10,1,3,0,SJF
6,7.0,2.943920288775949,3.1666666666666665,1.3437096247164249,1.6666666666666667,0.7453559924999299,10,3,5,1,FCFS
8,6.0,3.9370039370059056,3.125,1.4523687548277813,3.375,1.4947825928876748,10,1,5,1,SJF
4,5.5,2.0615528128088303,1.5,1.5,3.0,0.7071067811865476,8,3,4,0,SJF
6,4.166666666666667,3.077697552103231,2.5,1.9790570145063195,2.8333333333333335,1.674979270186815,10,1,5,0,SJF
7,5.428571428571429,2.498979383505129,1.1428571428571428,1.355261854357877,2.857142857142857,1.2453996981544782,10,3,4,0,SJF
3,3.0,1.632993161855452,1.6666666666666667,1.699673171197595,3.0,0.816496580927726,5,1,4,0,FCFS
3,6.666666666666667,1.8856180831641267,2.0,1.4142135623730951,3.0,1.632993161855452,8,4,3,0,SJF
7,4.857142857142857,2.415933503612538,2.5714285714285716,1.5907898179514348,2.7142857142857144,1.0301575072754257,8,2,5,0,SJF
7,5.285714285714286,2.1189138534559038,2.857142857142857,1.6413036132965795,2.4285714285714284,1.2936264483053452,10,3,5,1,SJF
4,8.25,1.920286436967152,2.25,1.0897247358851685,3.0,0.7071067811865476,10,5,4,1,SJF
3,5.666666666666667,3.6817870057290873,3.0,1.632993161855452,4.333333333333333,0.4714045207910317,10,1,5,1,RR
8,5.0,2.29128784747792,2.125,1.2686114456365274,3.75,1.6393596310755,8,1,4,0,SJF
8,3.625,2.54644359843292,2.5,1.7320508075688772,2.5,0.8660254037844386,9,1,5,0,SJF
7,2.857142857142857,2.231499907401901,4.0,0.7559289460184544,3.7142857142857144,1.1605769149479943,8,1,5,3,SJF
7,4.0,2.7255405754769875,2.857142857142857,1.5518257844571737,3.4285714285714284,1.5907898179514348,10,1,5,0,SJF
6,4.0,1.632993161855452,2.0,1.632993161855452,2.6666666666666665,0.9428090415820634,6,1,5,0,SJF
4,6.25,3.2691742076555053,1.75,2.0463381929681126,3.0,1.5811388300841898,10,1,5,0,SJF
8,3.875,2.9341736485763756,3.375,2.057759704144291,3.375,1.7275343701356567,9,1,5,0,SJF
6,5.666666666666667,3.0912061651652345,1.8333333333333333,1.7716909687891083,3.5,1.2583057392117916,9,1,5,0,SJF
5,7.4,3.3823069050575527,2.6,1.624807680927192,3.4,1.2000000000000002,10,1,5,1,SJF
8,5.625,2.341874249399399,3.5,1.118033988749895,2.375,1.4086784586980805,10,3,5,2,SJF
3,4.0,3.559026084010437,2.0,2.160246899469287,2.3333333333333335,1.8856180831641267,9,1,5,0,FCFS
7,5.428571428571429,2.498979383505129,2.7142857142857144,1.577908716741037,3.2857142857142856,1.4846149779161806,10,1,5,1,SJF
4,6.75,3.418698582794336,2.5,1.6583123951777,3.5,1.5,10,2,4,0,SJF
5,4.8,2.785677655436824,1.2,1.4696938456699067,2.0,1.2649110640673518,8,1,4,0,SJF
4,5.25,3.031088913245535,3.25,1.0897247358851685,1.75,0.4330127018922193,9,1,5,2,SJF
4,4.5,2.8722813232690143,3.0,1.5811388300841898,2.5,1.6583123951777,9,1,5,1,FCFS
5,5.4,2.870540018881465,2.6,0.8,3.0,1.4142135623730951,10,2,4,2,SJF
6,5.666666666666667,3.299831645537222,2.3333333333333335,1.1055415967851334,3.0,0.5773502691896257,10,1,4,1,SJF
8,3.75,2.7726341266023544,2.625,1.653594569415369,2.625,1.5761900266148114,9,1,5,1,SJF
6,6.0,2.581988897471611,3.3333333333333335,1.4907119849998598,2.8333333333333335,1.3437096247164249,10,2,5,1,SJF
4,4.75,2.8613807855648994,3.25,1.299038105676658,2.25,1.299038105676658,8,1,5,2,SJF
3,3.0,1.632993161855452,1.6666666666666667,0.9428090415820634,2.3333333333333335,1.8856180831641267,5,1,3,1,FCFS
8,5.5,2.3979157616563596,2.875,1.4523687548277813,2.625,1.1110243021644486,8,2,5,1,SJF
8,3.875,2.368411915187052,2.0,1.3228756555322954,2.5,1.4142135623730951,8,1,4,0,SJF
6,6.333333333333333,2.748737083745107,1.5,1.707825127659933,3.5,1.2583057392117916,9,2,5,0,SJF
5,6.8,2.4,2.6,1.3564659966250536,3.8,1.16619037896906,10,4,5,1,SJF
3,4.666666666666667,3.2998316455372216,1.6666666666666667,1.247219128924647,2.0,0.816496580927726,9,1,3,0,FCFS
3,3.3333333333333335,1.8856180831641267,2.3333333333333335,1.8856180831641267,1.3333333333333333,0.4714045207910317,6,2,5,1,SJF
3,6.666666666666667,3.39934634239519,0.6666666666666666,0.4714045207910317,3.3333333333333335,1.699673171197595,10,2,1,0,RR
5,4.8,2.6381811916545836,2.4,0.8,2.2,1.6,9,1,3,1,SJF
4,6.0,3.24037034920393,2.0,0.7071067811865476,4.5,0.5,10,1,3,1,SJF
4,5.75,2.8613807855648994,2.0,1.4142135623730951,3.25,1.479019945774904,8,1,4,0,SJF
7,4.142857142857143,3.4817307448439827,2.2857142857142856,1.577908716741037,2.7142857142857144,1.5779087167410373,10,1,5,1,SJF
3,5.333333333333333,3.2998316455372216,2.3333333333333335,1.8856180831641267,4.333333333333333,0.9428090415820634,9,1,5,1,SJF
3,6.0,2.160246899469287,2.3333333333333335,0.4714045207910317,3.0,1.632993161855452,8,3,3,2,FCFS
3,2.3333333333333335,0.4714045207910317,2.6666666666666665,1.8856180831641267,2.6666666666666665,1.247219128924647,3,2,4,0,SJF
6,5.833333333333333,3.337497399083464,2.0,1.9148542155126762,2.6666666666666665,1.4907119849998598,10,1,5,0,SJF
4,5.5,2.29128784747792,3.75,0.82915619758885,3.25,1.479019945774904,8,2,5,3,SJF
3,4.666666666666667,2.494438257849294,2.6666666666666665,1.247219128924647,3.3333333333333335,1.699673171197595,8,2,4,1,SJF
4,7.0,1.5811388300841898,3.25,0.4330127018922193,2.75,1.479019945774904,9,5,4,3,SJF
4,5.0,2.1213203435596424,2.0,1.8708286933869707,2.0,0.7071067811865476,8,2,5,0,SJF
7,6.285714285714286,2.8642768079662027,1.8571428571428572,1.9587584572574412,2.5714285714285716,1.3997084244475304,10,2,5,0,SJF
4,6.0,3.6742346141747673,3.5,0.5,3.25,0.82915619758885,10,1,4,3,SJF
8,6.25,2.7726341266023544,2.375,1.79843682124227,3.0,1.0,10,2,5,0,SJF
3,8.333333333333334,1.699673171197595,2.6666666666666665,0.9428090415820634,3.3333333333333335,1.247219128924647,10,6,4,2,SJF
8,6.125,2.315032397181517,3.375,1.3169567191065923,3.375,1.3169567191065923,10,2,5,2,SJF
6,3.5,1.9790570145063195,1.6666666666666667,1.699673171197595,2.5,1.3844373104863459,6,1,4,0,SJF
5,6.4,2.65329983228432,3.6,0.4898979485566356,2.2,1.469693845669907,10,3,4,3,SJF
5,3.4,2.727636339397171,2.0,1.6733200530681511,3.2,1.6,8,1,4,0,SJF
8,5.25,2.8613807855648994,3.375,1.3169567191065923,2.875,1.5360257159305635,9,1,5,2,SJF
4,4.75,1.920286436967152,2.5,2.0615528128088303,2.75,1.479019945774904,7,2,5,0,SJF
6,3.5,1.9790570145063195,2.1666666666666665,1.674979270186815,2.3333333333333335,1.49071198499986,6,1,5,0,SJF
8,5.25,2.7726341266023544,1.5,1.118033988749895,2.875,0.9270248108869579,10,2,4,0,SJF
7,6.0,2.878491668515698,3.0,1.5118578920369088,2.5714285714285716,1.3997084244475304,10,2,5,1,SJF
3,6.0,2.160246899469287,4.666666666666667,0.4714045207910317,3.0,1.632993161855452,9,4,5,4,FCFS
6,5.0,2.8284271247461903,3.1666666666666665,1.8633899812498247,3.5,1.5,8,1,5,1,SJF
8,3.125,2.666341125962693,1.625,1.79843682124227,3.25,1.299038105676658,8,1,5,0,SJF
5,4.6,2.4166091947189146,2.2,1.7204650534085253,2.8,1.32664991614216,8,2,5,0,SJF
5,4.2,1.8330302779823362,3.4,1.624807680927192,3.8,1.6,6,1,5,1,SJF
4,6.5,2.29128784747792,2.0,2.1213203435596424,3.25,1.479019945774904,9,3,5,0,SJF
5,4.4,2.4979991993593593,1.4,1.2,3.4,1.3564659966250536,9,2,3,0,SJF
8,6.0,2.345207879911715,3.625,1.653594569415369,2.125,1.6909686573085854,9,2,5,0,SJF
4,5.75,2.947456530637899,2.75,1.299038105676658,2.75,1.0897247358851685,9,1,4,1,FCFS
8,5.875,2.027159342528357,2.625,1.7275343701356567,3.625,1.1110243021644486,8,2,5,1,SJF
6,7.5,2.565800719723442,2.6666666666666665,1.1055415967851334,2.6666666666666665,1.4907119849998598,10,4,4,1,SJF
6,4.666666666666667,1.8856180831641267,2.6666666666666665,1.247219128924647,3.5,1.5,8,2,5,1,SJF
8,4.375,2.7357585785299112,3.375,1.8666480653835098,3.25,1.7853571071357126,10,1,5,0,SJF
3,3.0,1.4142135623730951,2.0,0.816496580927726,3.0,1.4142135623730951,4,1,3,1,FCFS
8,6.125,3.2572035551988456,2.125,1.8328597873268975,3.5,1.118033988749895,10,1,5,0,SJF
4,9.25,0.82915619758885,2.25,1.299038105676658,2.75,1.479019945774904,10,8,4,1,FCFS
4,7.25,1.479019945774904,2.25,1.299038105676658,3.75,1.6393596310755,9,5,4,1,SJF
5,6.2,2.5612496949731396,3.4,1.3564659966250536,3.2,1.6,10,3,5,1,SJF
8,4.75,2.0463381929681126,2.875,1.899835519196333,3.5,0.8660254037844386,7,1,5,1,SJF
8,6.25,2.947456530637899,2.875,1.964529205687714,3.375,1.653594569415369,9,2,5,0,SJF
6,5.0,3.9157800414902435,2.1666666666666665,1.8633899812498247,3.3333333333333335,1.4907119849998596,10,1,4,0,SJF
6,4.333333333333333,2.8674417556808756,2.1666666666666665,1.5723301886761005,2.0,1.1547005383792515,10,2,5,0,SJF
5,6.6,1.019803902718557,1.8,1.9390719429665317,3.4,0.4898979485566356,8,5,5,0,SJF
4,4.25,2.947456530637899,1.25,0.82915619758885,4.0,1.224744871391589,9,1,2,0,SJF
6,5.833333333333333,2.1921577396609844,2.1666666666666665,1.9507833184532708,3.5,1.5,9,3,5,0,SJF
7,5.714285714285714,3.493434074467853,2.7142857142857144,1.3850513878332367,2.5714285714285716,1.6781914463529615,10,1,5,1,SJF
8,6.125,2.666341125962693,2.875,2.315032397181517,3.625,1.4086784586980805,9,1,5,0,SJF
7,4.571428571428571,2.381904571504724,2.0,1.927248223318863,3.5714285714285716,1.3997084244475304,8,2,5,0,SJF
6,6.333333333333333,2.68741924943285,3.3333333333333335,1.699673171197595,2.5,1.2583057392117916,9,1,5,0,SJF
5,7.2,2.7129319932501073,2.6,1.4966629547095767,3.2,1.16619037896906,10,3,5,1,SJF
6,5.0,2.516611478423583,1.6666666666666667,1.6996731711975948,3.0,1.1547005383792515,8,1,4,0,SJF
5,5.0,2.9664793948382653,2.2,1.8330302779823358,1.8,1.1661903789690602,10,1,4,0,FCFS
8,5.125,2.8476964374736293,2.875,1.6153559979150107,3.625,1.4086784586980805,9,2,5,0,SJF
6,6.333333333333333,2.0548046676563256,2.5,1.2583057392117916,3.6666666666666665,1.247219128924647,10,4,4,1,SJF
6,7.833333333333333,1.9507833184532708,3.3333333333333335,1.7950549357115013,3.8333333333333335,1.2133516482134197,10,5,5,0,SJF
8,6.0,3.0413812651491097,3.375,1.4947825928876748,3.5,1.4142135623730951,10,1,5,0,SJF
6,5.166666666666667,1.9507833184532708,2.1666666666666665,1.6749792701868151,3.3333333333333335,1.4907119849998598,8,3,4,0,SJF
3,7.0,1.4142135623730951,3.3333333333333335,0.4714045207910317,3.0,1.632993161855452,9,6,4,3,SJF
7,5.142857142857143,2.4743582965269675,2.2857142857142856,1.2777531299998799,3.142857142857143,1.2453996981544782,10,2,4,0,SJF
5,6.4,1.7435595774162693,2.0,1.4142135623730951,3.6,1.7435595774162693,9,4,4,0,SJF
8,5.5,3.0413812651491097,1.625,1.2183492931011204,2.875,1.6153559979150107,10,1,3,0,SJF
4,6.5,3.0413812651491097,2.0,2.1213203435596424,1.75,0.82915619758885,10,3,5,0,SJF
6,5.0,2.70801280154532,1.8333333333333333,1.950783318453271,3.5,1.2583057392117916,9,1,5,0,SJF
5,6.4,3.1999999999999997,4.2,0.7483314773547882,2.4,0.8,10,1,5,3,SJF
4,5.75,2.277608394786075,2.5,1.8027756377319946,2.5,1.5,8,2,5,0,SJF
4,5.5,2.958039891549808,2.0,1.8708286933869707,3.0,0.7071067811865476,10,2,5,0,SJF
7,7.428571428571429,3.2007652146297256,2.5714285714285716,1.178030178747903,3.2857142857142856,1.3850513878332367,10,2,5,1,SJF
6,6.666666666666667,2.560381915956203,2.3333333333333335,1.247219128924647,2.5,0.9574271077563381,10,3,4,0,SJF
6,4.5,2.9297326385411577,2.3333333333333335,1.699673171197595,2.3333333333333335,1.1055415967851332,10,1,5,0,SJF
5,5.8,1.9390719429665317,2.8,1.9390719429665317,2.8,1.469693845669907,8,3,5,0,SJF
7,5.714285714285714,3.325841921949376,1.8571428571428572,1.7261494247992248,2.7142857142857144,1.4846149779161804,10,1,4,0,SJF
3,4.666666666666667,3.0912061651652345,2.3333333333333335,2.0548046676563256,4.0,1.4142135623730951,9,2,5,0,RR
3,4.666666666666667,3.0912061651652345,4.0,1.4142135623730951,3.0,1.632993161855452,9,2,5,2,FCFS
5,5.8,3.4871191548325386,3.2,1.6,3.2,1.6,10,2,5,1,RR
4,5.0,3.082207001484488,1.75,1.299038105676658,2.5,0.8660254037844386,9,2,3,0,RR
3,8.0,1.632993161855452,4.0,0.0,3.3333333333333335,0.4714045207910317,10,6,4,4,SJF
8,5.25,2.817356917396161,3.5,0.8660254037844386,2.75,1.3919410907075054,9,1,5,2,SJF
3,5.666666666666667,3.299831645537222,4.666666666666667,0.4714045207910317,2.6666666666666665,0.4714045207910317,8,1,5,4,FCFS
7,6.142857142857143,3.136356914300021,2.857142857142857,1.8844151368961315,3.7142857142857144,1.0301575072754257,9,1,5,0,SJF
3,6.333333333333333,2.0548046676563256,3.6666666666666665,0.4714045207910317,3.0,1.632993161855452,9,4,4,3,FCFS
8,6.625,2.7357585785299112,3.25,1.5612494995995996,4.25,1.0897247358851685,10,2,5,0,SJF
6,5.166666666666667,3.531603350069515,2.3333333333333335,1.247219128924647,3.6666666666666665,1.247219128924647,10,1,4,0,SJF
7,3.7142857142857144,2.9137254363387344,2.5714285714285716,1.3997084244475304,2.4285714285714284,1.178030178747903,9,1,5,1,SJF
5,6.0,2.1908902300206643,2.8,1.16619037896906,3.6,1.2000000000000002,8,2,5,2,SJF
3,6.666666666666667,2.357022603955158,2.6666666666666665,1.8856180831641267,3.3333333333333335,1.699673171197595,10,5,4,0,FCFS
7,6.285714285714286,3.010186786529354,2.2857142857142856,1.665986255670086,3.142857142857143,0.8329931278350429,9,2,5,0,SJF
7,4.571428571428571,2.920721185751553,4.428571428571429,1.0497813183356477,2.857142857142857,1.2453996981544782,9,1,5,2,SJF
3,8.333333333333334,2.357022603955158,1.6666666666666667,1.699673171197595,3.3333333333333335,1.247219128924647,10,5,4,0,SJF
3,3.6666666666666665,1.699673171197595,2.3333333333333335,0.4714045207910317,2.6666666666666665,1.699673171197595,6,2,3,2,FCFS
4,5.75,1.920286436967152,2.5,0.5,2.75,1.7853571071357126,9,4,3,2,SJF
3,4.666666666666667,2.494438257849294,0.6666666666666666,0.4714045207910317,3.3333333333333335,0.4714045207910317,8,2,1,0,SJF
5,3.4,1.624807680927192,3.0,1.0954451150103321,2.6,1.4966629547095767,6,1,5,2,SJF
6,4.0,3.1091263510296048,4.166666666666667,0.6871842709362768,3.8333333333333335,1.674979270186815,10,1,5,3,SJF
7,6.571428571428571,2.4411439272335804,2.0,1.5118578920369088,2.7142857142857144,1.749635530559413,10,3,4,0,SJF
6,7.0,2.3804761428476167,2.6666666666666665,2.1343747458109497,2.5,1.3844373104863459,10,3,5,0,SJF
6,4.0,2.0816659994661326,2.0,1.8257418583505538,2.0,1.4142135623730951,7,1,5,0,SJF
4,3.5,1.118033988749895,2.0,1.224744871391589,3.5,1.5,5,2,4,1,SJF
5,4.2,2.4000000000000004,2.2,1.16619037896906,2.4,1.3564659966250536,7,1,3,0,SJF
3,5.666666666666667,1.247219128924647,2.3333333333333335,1.699673171197595,5.0,0.0,7,4,4,0,FCFS
8,7.375,1.996089927833914,2.5,1.8708286933869707,3.0,1.118033988749895,10,3,5,0,SJF
3,5.0,2.8284271247461903,1.6666666666666667,1.699673171197595,4.666666666666667,0.4714045207910317,7,1,4,0,FCFS
5,3.0,2.1908902300206643,2.0,1.6733200530681511,4.4,0.7999999999999999,7,1,4,0,FCFS
7,6.571428571428571,2.0603150145508513,2.5714285714285716,1.3997084244475304,2.5714285714285716,1.5907898179514348,9,3,5,1,SJF
8,5.75,2.222048604328897,2.75,1.3919410907075054,2.125,1.5360257159305635,9,2,5,1,SJF
